group,scenario_as_named,trial,archive_path,uncompressed_bytes,compressed_bytes,crc32,interval_seconds,stream_count,streams,units
75,Bearing (1) Combination & Shaft Fault ( Coupling End Bent),25,Fault data split 75/Bearing (1) Combination & Shaft Fault ( Coupling End Bent) 75 Trial 25.csv,18591983,5171036,e70a88a4,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Combination & Shaft Fault ( Coupling End Bent),3,Fault data split 75/Bearing (1) Combination & Shaft Fault ( Coupling End Bent) 75 Trial 3.csv,18598418,5159624,6d55579b,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Combination & Shaft Fault ( Coupling End Bent),4,Fault data split 75/Bearing (1) Combination & Shaft Fault ( Coupling End Bent) 75 Trial 4.csv,18594512,5166739,d01dc8d1,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Combination & Shaft Fault ( Coupling End Bent),5,Fault data split 75/Bearing (1) Combination & Shaft Fault ( Coupling End Bent) 75 Trial 5.csv,18596278,5163706,313e29ac,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Combination & Shaft Fault ( Coupling End Bent),6,Fault data split 75/Bearing (1) Combination & Shaft Fault ( Coupling End Bent) 75 Trial 6.csv,18595602,5164268,82de9f5d,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Combination & Shaft Fault ( Coupling End Bent),7,Fault data split 75/Bearing (1) Combination & Shaft Fault ( Coupling End Bent) 75 Trial 7.csv,18595211,5155190,97ca05dc,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Combination & Shaft Fault ( Coupling End Bent),8,Fault data split 75/Bearing (1) Combination & Shaft Fault ( Coupling End Bent) 75 Trial 8.csv,18592707,5165835,7d5a22b7,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Combination & Shaft Fault ( Coupling End Bent),9,Fault data split 75/Bearing (1) Combination & Shaft Fault ( Coupling End Bent) 75 Trial 9.csv,18594632,5164405,706f6d92,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Combination & Shaft Fault (Centerally bent),1,Fault data split 75/Bearing (1) Combination & Shaft Fault (Centerally bent) 75 Trial 1.csv,18569170,5304050,4559ad80,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Combination & Shaft Fault (Centerally bent),10,Fault data split 75/Bearing (1) Combination & Shaft Fault (Centerally bent) 75 Trial 10.csv,18576111,5302263,699adb51,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Combination & Shaft Fault (Centerally bent),11,Fault data split 75/Bearing (1) Combination & Shaft Fault (Centerally bent) 75 Trial 11.csv,18573702,5305461,35ee78db,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Combination & Shaft Fault (Centerally bent),12,Fault data split 75/Bearing (1) Combination & Shaft Fault (Centerally bent) 75 Trial 12.csv,18572349,5307723,4d7b0c1b,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Combination & Shaft Fault (Centerally bent),13,Fault data split 75/Bearing (1) Combination & Shaft Fault (Centerally bent) 75 Trial 13.csv,18568941,5313772,d75a8f59,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Combination & Shaft Fault (Centerally bent),14,Fault data split 75/Bearing (1) Combination & Shaft Fault (Centerally bent) 75 Trial 14.csv,18570086,5311157,e669c66c,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Combination & Shaft Fault (Centerally bent),15,Fault data split 75/Bearing (1) Combination & Shaft Fault (Centerally bent) 75 Trial 15.csv,18575297,5299389,21d3a9c6,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Combination & Shaft Fault (Centerally bent),16,Fault data split 75/Bearing (1) Combination & Shaft Fault (Centerally bent) 75 Trial 16.csv,18573730,5305903,9fd345b6,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Combination & Shaft Fault (Centerally bent),17,Fault data split 75/Bearing (1) Combination & Shaft Fault (Centerally bent) 75 Trial 17.csv,18570753,5310139,073b1204,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Combination & Shaft Fault (Centerally bent),18,Fault data split 75/Bearing (1) Combination & Shaft Fault (Centerally bent) 75 Trial 18.csv,18570404,5312104,1d1f16de,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Combination & Shaft Fault (Centerally bent),19,Fault data split 75/Bearing (1) Combination & Shaft Fault (Centerally bent) 75 Trial 19.csv,18567822,5316620,bcca3fb8,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Combination & Shaft Fault (Centerally bent),2,Fault data split 75/Bearing (1) Combination & Shaft Fault (Centerally bent) 75 Trial 2.csv,18573073,5300526,cc9bc941,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Combination & Shaft Fault (Centerally bent),20,Fault data split 75/Bearing (1) Combination & Shaft Fault (Centerally bent) 75 Trial 20.csv,18574979,5307392,88e81382,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Combination & Shaft Fault (Centerally bent),21,Fault data split 75/Bearing (1) Combination & Shaft Fault (Centerally bent) 75 Trial 21.csv,18571329,5313517,e46ab718,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Combination & Shaft Fault (Centerally bent),22,Fault data split 75/Bearing (1) Combination & Shaft Fault (Centerally bent) 75 Trial 22.csv,18571584,5307024,16a72624,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Combination & Shaft Fault (Centerally bent),23,Fault data split 75/Bearing (1) Combination & Shaft Fault (Centerally bent) 75 Trial 23.csv,18572411,5306534,6bf0664e,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Combination & Shaft Fault (Centerally bent),24,Fault data split 75/Bearing (1) Combination & Shaft Fault (Centerally bent) 75 Trial 24.csv,18576036,5301775,9bb90b21,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Combination & Shaft Fault (Centerally bent),25,Fault data split 75/Bearing (1) Combination & Shaft Fault (Centerally bent) 75 Trial 25.csv,18573760,5306392,86c974a1,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Combination & Shaft Fault (Centerally bent),3,Fault data split 75/Bearing (1) Combination & Shaft Fault (Centerally bent) 75 Trial 3.csv,18575142,5301287,bcd01dbe,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Combination & Shaft Fault (Centerally bent),4,Fault data split 75/Bearing (1) Combination & Shaft Fault (Centerally bent) 75 Trial 4.csv,18575021,5304151,3ce0f834,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Combination & Shaft Fault (Centerally bent),5,Fault data split 75/Bearing (1) Combination & Shaft Fault (Centerally bent) 75 Trial 5.csv,18574219,5299948,3f5d07e6,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Combination & Shaft Fault (Centerally bent),6,Fault data split 75/Bearing (1) Combination & Shaft Fault (Centerally bent) 75 Trial 6.csv,18575314,5296509,47f24f18,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Combination & Shaft Fault (Centerally bent),7,Fault data split 75/Bearing (1) Combination & Shaft Fault (Centerally bent) 75 Trial 7.csv,18567323,5313293,0fa75aec,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Combination & Shaft Fault (Centerally bent),8,Fault data split 75/Bearing (1) Combination & Shaft Fault (Centerally bent) 75 Trial 8.csv,18563719,5319404,414596bb,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Combination & Shaft Fault (Centerally bent),9,Fault data split 75/Bearing (1) Combination & Shaft Fault (Centerally bent) 75 Trial 9.csv,18571230,5307460,71f35bff,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Combination,1,Fault data split 75/Bearing (1) Combination 75 Trial 1.csv,18548853,5211747,5585ed89,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Combination,10,Fault data split 75/Bearing (1) Combination 75 Trial 10.csv,18552409,5220627,78f26430,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Combination,11,Fault data split 75/Bearing (1) Combination 75 Trial 11.csv,18552612,5220824,8b511afa,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Combination,12,Fault data split 75/Bearing (1) Combination 75 Trial 12.csv,18565004,5221771,3007e296,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Combination,13,Fault data split 75/Bearing (1) Combination 75 Trial 13.csv,18573630,5191146,89b9beb4,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Combination,14,Fault data split 75/Bearing (1) Combination 75 Trial 14.csv,18568650,5207745,7700c4ec,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Combination,15,Fault data split 75/Bearing (1) Combination 75 Trial 15.csv,18568770,5208123,baff432c,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Combination,16,Fault data split 75/Bearing (1) Combination 75 Trial 16.csv,18568233,5214507,828b06c4,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Combination,17,Fault data split 75/Bearing (1) Combination 75 Trial 17.csv,18564413,5220022,9693e30b,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Combination,18,Fault data split 75/Bearing (1) Combination 75 Trial 18.csv,18564985,5219037,b4a417bd,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Combination,19,Fault data split 75/Bearing (1) Combination 75 Trial 19.csv,18563116,5221402,7d425398,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Combination,2,Fault data split 75/Bearing (1) Combination 75 Trial 2.csv,18550425,5220080,ba3a45d9,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Combination,20,Fault data split 75/Bearing (1) Combination 75 Trial 20.csv,18564957,5231946,285e7882,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Combination,21,Fault data split 75/Bearing (1) Combination 75 Trial 21.csv,18569618,5206937,26ca6151,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Combination,22,Fault data split 75/Bearing (1) Combination 75 Trial 22.csv,18566404,5222510,0677c220,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Combination,23,Fault data split 75/Bearing (1) Combination 75 Trial 23.csv,18565795,5221354,c9f22476,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Combination,24,Fault data split 75/Bearing (1) Combination 75 Trial 24.csv,18565554,5223617,86437c03,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Combination,25,Fault data split 75/Bearing (1) Combination 75 Trial 25.csv,18564644,5221795,3b602fdc,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Combination,3,Fault data split 75/Bearing (1) Combination 75 Trial 3.csv,18550780,5223202,024bff65,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Combination,4,Fault data split 75/Bearing (1) Combination 75 Trial 4.csv,18551403,5224653,0cc1d1f4,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Combination,5,Fault data split 75/Bearing (1) Combination 75 Trial 5.csv,18554528,5216272,8d531ce1,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Combination,6,Fault data split 75/Bearing (1) Combination 75 Trial 6.csv,18553411,5221012,ccb9f95e,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Combination,7,Fault data split 75/Bearing (1) Combination 75 Trial 7.csv,18552455,5223211,e2a89083,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Combination,8,Fault data split 75/Bearing (1) Combination 75 Trial 8.csv,18550716,5230585,89c2bc2f,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Combination,9,Fault data split 75/Bearing (1) Combination 75 Trial 9.csv,18551759,5224802,6986aeaa,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Inner & Bearing (2) Ball,1,Fault data split 75/Bearing (1) Inner & Bearing (2) Ball 75 Trial 1.csv,18573713,5201955,213d89e3,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Inner & Bearing (2) Ball,10,Fault data split 75/Bearing (1) Inner & Bearing (2) Ball 75 Trial 10.csv,18574268,5217613,6870c82f,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Inner & Bearing (2) Ball,11,Fault data split 75/Bearing (1) Inner & Bearing (2) Ball 75 Trial 11.csv,18572835,5209971,f78891e5,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Inner & Bearing (2) Ball,12,Fault data split 75/Bearing (1) Inner & Bearing (2) Ball 75 Trial 12.csv,18573251,5211049,a9bcde9d,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Inner & Bearing (2) Ball,13,Fault data split 75/Bearing (1) Inner & Bearing (2) Ball 75 Trial 13.csv,18575622,5203374,c70b5e14,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Inner & Bearing (2) Ball,14,Fault data split 75/Bearing (1) Inner & Bearing (2) Ball 75 Trial 14.csv,18573888,5210260,e51870cf,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Inner & Bearing (2) Ball,15,Fault data split 75/Bearing (1) Inner & Bearing (2) Ball 75 Trial 15.csv,18575821,5204999,f73e5f9a,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Inner & Bearing (2) Ball,16,Fault data split 75/Bearing (1) Inner & Bearing (2) Ball 75 Trial 16.csv,18574314,5207844,01893151,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Inner & Bearing (2) Ball,17,Fault data split 75/Bearing (1) Inner & Bearing (2) Ball 75 Trial 17.csv,18572746,5215181,03e13d0a,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Inner & Bearing (2) Ball,18,Fault data split 75/Bearing (1) Inner & Bearing (2) Ball 75 Trial 18.csv,18576955,5208259,6a953308,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Inner & Bearing (2) Ball,19,Fault data split 75/Bearing (1) Inner & Bearing (2) Ball 75 Trial 19.csv,18576646,5217466,f5df7e0f,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Inner & Bearing (2) Ball,2,Fault data split 75/Bearing (1) Inner & Bearing (2) Ball 75 Trial 2.csv,18573501,5205388,9fd7cfef,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Inner & Bearing (2) Ball,20,Fault data split 75/Bearing (1) Inner & Bearing (2) Ball 75 Trial 20.csv,18576582,5217023,22c44d36,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Inner & Bearing (2) Ball,21,Fault data split 75/Bearing (1) Inner & Bearing (2) Ball 75 Trial 21.csv,18575058,5228314,1fb49286,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Inner & Bearing (2) Ball,22,Fault data split 75/Bearing (1) Inner & Bearing (2) Ball 75 Trial 22.csv,18574335,5226280,5d54fb01,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Inner & Bearing (2) Ball,23,Fault data split 75/Bearing (1) Inner & Bearing (2) Ball 75 Trial 23.csv,18575834,5222497,87389da6,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Inner & Bearing (2) Ball,24,Fault data split 75/Bearing (1) Inner & Bearing (2) Ball 75 Trial 24.csv,18576295,5224966,501fd5f0,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Inner & Bearing (2) Ball,25,Fault data split 75/Bearing (1) Inner & Bearing (2) Ball 75 Trial 25.csv,18578199,5220908,6d35667a,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
75,Bearing (1) Inner & Bearing (2) Ball,3,Fault data split 75/Bearing (1) Inner & Bearing (2) Ball 75 Trial 3.csv,18570740,5214990,1d9db2ac,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
